시간,시가,고가,저가,종가,200,400,600,800,1000,1200
27/09:43:25,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:25,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.35,273.36,273.36
27/09:43:25,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.35,273.36,273.36
27/09:43:26,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:27,273.25,273.25,273.25,273.25,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:27,273.25,273.25,273.25,273.25,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:27,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:28,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:28,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:30,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:32,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:37,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:41,273.35,273.35,273.35,273.35,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:41,273.35,273.35,273.35,273.35,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:41,273.35,273.35,273.35,273.35,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:41,273.35,273.35,273.35,273.35,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:42,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:42,273.3,273.3,273.3,273.3,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:42,273.35,273.35,273.35,273.35,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:43,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:43,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:43,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:43,273.35,273.35,273.35,273.35,273.27,273.28,273.3,273.34,273.36,273.36
27/09:43:44,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:45,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:45,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:46,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:46,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:46,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:46,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:47,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.34,273.37,273.36
27/09:43:51,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.34,273.36,273.36
27/09:43:52,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.34,273.36,273.36
27/09:43:52,273.3,273.3,273.3,273.3,273.28,273.28,273.3,273.34,273.36,273.36
27/09:43:57,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.33,273.36,273.36
27/09:43:57,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.36,273.36
27/09:43:57,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.36,273.36
27/09:43:57,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.34,273.36,273.36
27/09:44:00,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.33,273.36,273.36
27/09:44:03,273.35,273.35,273.35,273.35,273.28,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:06,273.4,273.4,273.4,273.4,273.28,273.28,273.3,273.33,273.36,273.36
27/09:44:07,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:07,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:07,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:07,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:11,273.45,273.45,273.45,273.45,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:13,273.45,273.45,273.45,273.45,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:13,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:13,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:13,273.4,273.4,273.4,273.4,273.29,273.28,273.3,273.33,273.36,273.36
27/09:44:15,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.29,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.29,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:16,273.4,273.4,273.4,273.4,273.3,273.28,273.3,273.33,273.36,273.36
27/09:44:17,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:17,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:17,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:17,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:19,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:19,273.45,273.45,273.45,273.45,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:22,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.32,273.36,273.36
27/09:44:22,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.32,273.36,273.36
27/09:44:22,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:22,273.4,273.4,273.4,273.4,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:22,273.45,273.45,273.45,273.45,273.31,273.29,273.3,273.33,273.36,273.36
27/09:44:23,273.4,273.4,273.4,273.4,273.32,273.29,273.3,273.32,273.36,273.36
27/09:44:23,273.4,273.4,273.4,273.4,273.32,273.29,273.3,273.32,273.36,273.36
27/09:44:32,273.45,273.45,273.45,273.45,273.32,273.29,273.3,273.32,273.36,273.36
27/09:44:35,273.45,273.45,273.45,273.45,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:35,273.5,273.5,273.5,273.5,273.33,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.5,273.5,273.5,273.5,273.32,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.5,273.5,273.5,273.5,273.32,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.5,273.5,273.5,273.5,273.32,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.45,273.45,273.45,273.45,273.32,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.45,273.45,273.45,273.45,273.32,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.45,273.45,273.45,273.45,273.32,273.29,273.31,273.32,273.36,273.36
27/09:44:35,273.45,273.45,273.45,273.45,273.32,273.29,273.3,273.32,273.36,273.36
27/09:44:36,273.5,273.5,273.5,273.5,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:36,273.45,273.45,273.45,273.45,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:36,273.45,273.45,273.45,273.45,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:36,273.45,273.45,273.45,273.45,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:36,273.45,273.45,273.45,273.45,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:36,273.5,273.5,273.5,273.5,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:36,273.5,273.5,273.5,273.5,273.33,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.5,273.5,273.5,273.5,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:37,273.45,273.45,273.45,273.45,273.34,273.3,273.31,273.32,273.36,273.36
27/09:44:38,273.45,273.45,273.45,273.45,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:39,273.45,273.45,273.45,273.45,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:39,273.5,273.5,273.5,273.5,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:40,273.5,273.5,273.5,273.5,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:45,273.5,273.5,273.5,273.5,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:47,273.5,273.5,273.5,273.5,273.35,273.31,273.31,273.32,273.36,273.36
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.36
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.31,273.32,273.32,273.36,273.36
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.31,273.32,273.32,273.36,273.36
27/09:44:48,273.5,273.5,273.5,273.5,273.37,273.31,273.32,273.32,273.36,273.36
27/09:44:48,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:48,273.5,273.5,273.5,273.5,273.36,273.31,273.32,273.32,273.36,273.36
27/09:44:49,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:49,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:52,273.5,273.5,273.5,273.5,273.37,273.32,273.32,273.32,273.36,273.37
27/09:44:54,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:54,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:54,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:54,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:54,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:54,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:55,273.45,273.45,273.45,273.45,273.39,273.33,273.32,273.33,273.36,273.37
27/09:44:55,273.5,273.5,273.5,273.5,273.38,273.33,273.32,273.33,273.36,273.37
27/09:44:55,273.5,273.5,273.5,273.5,273.38,273.33,273.32,273.33,273.36,273.37
27/09:44:55,273.5,273.5,273.5,273.5,273.38,273.33,273.32,273.32,273.36,273.37
27/09:44:55,273.5,273.5,273.5,273.5,273.38,273.33,273.32,273.32,273.36,273.37
27/09:44:55,273.5,273.5,273.5,273.5,273.38,273.32,273.32,273.32,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.33,273.33,273.36,273.37
27/09:44:59,273.45,273.45,273.45,273.45,273.39,273.33,273.33,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.33,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.33,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.33,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.33,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.32,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.32,273.33,273.36,273.37
27/09:44:59,273.5,273.5,273.5,273.5,273.39,273.33,273.32,273.33,273.36,273.37
27/09:45:00,273.5,273.5,273.5,273.5,273.4,273.33,273.33,273.33,273.37,273.37
27/09:45:00,273.5,273.5,273.5,273.5,273.4,273.33,273.33,273.33,273.36,273.37
27/09:45:01,273.45,273.45,273.45,273.45,273.4,273.34,273.33,273.33,273.37,273.37
27/09:45:01,273.45,273.45,273.45,273.45,273.4,273.33,273.33,273.33,273.37,273.37
27/09:45:02,273.5,273.5,273.5,273.5,273.4,273.34,273.33,273.33,273.37,273.37
27/09:45:02,273.45,273.45,273.45,273.45,273.4,273.34,273.33,273.33,273.37,273.37
27/09:45:04,273.45,273.45,273.45,273.45,273.4,273.34,273.33,273.33,273.37,273.37
27/09:45:04,273.5,273.5,273.5,273.5,273.4,273.34,273.33,273.33,273.37,273.37
27/09:45:06,273.5,273.5,273.5,273.5,273.4,273.34,273.33,273.33,273.37,273.37
27/09:45:09,273.45,273.45,273.45,273.45,273.4,273.34,273.33,273.33,273.36,273.37
27/09:45:12,273.5,273.5,273.5,273.5,273.4,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.35,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:15,273.5,273.5,273.5,273.5,273.41,273.34,273.33,273.33,273.36,273.37
27/09:45:19,273.5,273.5,273.5,273.5,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:24,273.5,273.5,273.5,273.5,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:26,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:27,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:31,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:36,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:36,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:39,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:46,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:46,273.45,273.45,273.45,273.45,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:54,273.4,273.4,273.4,273.4,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:58,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:59,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:45:59,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:46:00,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:00,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:46:00,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:46:00,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:46:00,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:46:00,273.35,273.35,273.35,273.35,273.42,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:01,273.3,273.3,273.3,273.3,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:02,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:02,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:02,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.37
27/09:46:05,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:06,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:06,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:06,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:08,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:08,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:09,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:10,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:12,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:13,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:14,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:16,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:16,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:23,273.4,273.4,273.4,273.4,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:25,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:25,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:28,273.4,273.4,273.4,273.4,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:30,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:30,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:32,273.35,273.35,273.35,273.35,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:32,273.4,273.4,273.4,273.4,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:32,273.4,273.4,273.4,273.4,273.43,273.36,273.33,273.33,273.36,273.38
27/09:46:32,273.35,273.35,273.35,273.35,273.43,273.36,273.33,273.33,273.36,273.38
27/09:46:32,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:32,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:32,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:32,273.35,273.35,273.35,273.35,273.43,273.35,273.33,273.33,273.36,273.38
27/09:46:35,273.4,273.4,273.4,273.4,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:35,273.4,273.4,273.4,273.4,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:35,273.35,273.35,273.35,273.35,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:35,273.35,273.35,273.35,273.35,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:40,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:40,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:40,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:41,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:43,273.5,273.5,273.5,273.5,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:43,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:43,273.5,273.5,273.5,273.5,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:45,273.4,273.4,273.4,273.4,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:45,273.4,273.4,273.4,273.4,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:45,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:45,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:49,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:49,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:49,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:49,273.45,273.45,273.45,273.45,273.43,273.36,273.33,273.33,273.35,273.38
27/09:46:52,273.45,273.45,273.45,273.45,273.43,273.37,273.33,273.33,273.35,273.38
27/09:46:53,273.45,273.45,273.45,273.45,273.43,273.37,273.33,273.33,273.35,273.38
27/09:46:55,273.4,273.4,273.4,273.4,273.44,273.37,273.33,273.33,273.35,273.38
27/09:46:55,273.45,273.45,273.45,273.45,273.44,273.37,273.33,273.33,273.35,273.38
27/09:46:56,273.4,273.4,273.4,273.4,273.44,273.37,273.33,273.33,273.35,273.38
27/09:46:56,273.45,273.45,273.45,273.45,273.44,273.37,273.33,273.33,273.35,273.38
27/09:46:57,273.45,273.45,273.45,273.45,273.44,273.37,273.33,273.34,273.35,273.37
27/09:46:57,273.4,273.4,273.4,273.4,273.44,273.37,273.33,273.33,273.35,273.37
27/09:46:57,273.4,273.4,273.4,273.4,273.44,273.37,273.33,273.33,273.35,273.37
27/09:46:59,273.45,273.45,273.45,273.45,273.44,273.37,273.34,273.34,273.35,273.37
27/09:47:01,273.45,273.45,273.45,273.45,273.44,273.37,273.34,273.34,273.35,273.37
27/09:47:01,273.45,273.45,273.45,273.45,273.44,273.37,273.34,273.34,273.35,273.37
27/09:47:01,273.45,273.45,273.45,273.45,273.44,273.37,273.34,273.34,273.35,273.37
